i,DeltaG_kBT_single_S_1p29,DeltaG_kBT_single_S_1p39,DeltaG_kBT_single_S_1p59
6.41406194994889,6.06331390618158,5.65916061189509,4.93147076948055
6.42502042554519,6.0735924964968,5.66862102566932,4.93945803243156
6.43599924862831,6.0838859401069,5.67809477356395,4.94745589418484
6.44699846034299,6.09419426202959,5.68758187752477,4.95546437115508
6.45801810192352,6.10451748733056,5.69708235953884,4.96348347978622
6.4690582146958,6.11485564112408,5.70659624163501,4.97151323655162
6.48011884007573,6.12520874857314,5.71612354588405,4.97955365795455
6.49120001956993,6.13557683488894,5.72566429439826,4.98760476052752
6.50230179477686,6.14595992533169,5.73521850933201,4.99566656083283
6.51342420738592,6.15635804521047,5.7447862128818,5.00373907546266
6.52456729917767,6.16677121988305,5.75436742728599,5.01182232103879
6.5357311120261,6.17719947475616,5.76396217482494,5.01991631421247
6.54691568789513,6.18764283528625,5.77357047782202,5.02802107166582
6.5581210688423,6.19810132697824,5.78319235864205,5.03613661010987
6.56934729701731,6.2085749753869,5.79282783969286,5.04426294628626
6.58059441466266,6.21906380611627,5.80247694342459,5.05240009696643
6.59186246411313,6.22956784482026,5.81213969233035,5.06054807895246
6.60315148779716,6.2400871172019,5.82181610894543,5.06870690907594
6.61446152823693,6.25062164901428,5.83150621584814,5.07687660419891
6.62579262804715,6.26117146606055,5.84121003565994,5.08505718121415
6.63714482993663,6.27173659419392,5.85092759104536,5.0932486570448
6.64851817670917,6.28231705931695,5.86065890471112,5.10145104864348
6.65991271126171,6.29291288738319,5.87040399940807,5.10966437299438
6.67132847658569,6.30352410439646,5.88016289793017,5.11788864711212
6.68276551576778,6.31415073641047,5.88993562311426,5.12612388804137
6.69422387198925,6.32479280952993,5.89972219784104,5.13437011285798
6.70570358852689,6.33545034991011,5.90952264503469,5.1426273386684
6.71720470875148,6.34612338375696,5.91933698766301,5.1508955826101
6.72872727613116,6.35681193732727,5.92916524873742,5.15917486185105
6.74027133422913,6.36751603692902,5.93900745131337,5.16746519359051
6.75183692670446,6.37823570892085,5.94886361848987,5.17576659505837
6.7634240973121,6.38897097971311,5.95873377341047,5.18407908351619
6.77503288990476,6.39972187576706,5.96861793926228,5.19240267625597
6.78666334843094,6.41048842359567,5.97851613927704,5.20073739060142
6.79831551693552,6.42127064976322,5.98842839673057,5.2090832439074
6.80998943956218,6.43206858088563,5.99835473494294,5.21744025355974
6.82168516055057,6.4428822436308,6.00829517727905,5.22580843697619
6.83340272423882,6.45371166471839,6.01824974714823,5.23418781160568
6.84514217506247,6.4645568709198,6.02821846800424,5.24257839492851
6.8569035575556,6.47541788905876,6.03820136334583,5.25098020445668
6.86868691634967,6.48629474601151,6.04819845671698,5.25939325773436
6.8804922961762,6.49718746870576,6.05820977170569,5.26781757233628
6.89231974186435,6.50809608412241,6.06823533194582,5.27625316586991
6.90416929834248,6.51902061929481,6.07827516111633,5.28470005597448
6.9160410106385,6.52996110130855,6.08832928294094,5.29315826032058
6.92793492388027,6.54091755730221,6.09839772118893,5.30162779661095
6.93985108329425,6.55189001446765,6.10848049967547,5.31010868258095
6.95178953420791,6.56287850004899,6.11857764226046,5.31860093599711
6.96375032204804,6.57388304134415,6.12868917285019,5.32710457465897
6.97573349234303,6.58490366570394,6.13881511539625,5.33561961639773
6.98773909072062,6.59594040053239,6.14895549389604,5.34414607907705
6.99976716291135,6.60699327328741,6.15911033239317,5.35268398059294
7.01181775474426,6.61806231148027,6.16927965497721,5.3612333388742
7.02389091215275,6.62914754267571,6.17946348578346,5.36979417188126
7.03598668116965,6.64024899449285,6.18966184899416,5.37836649760818
7.04810510793081,6.65136669460408,6.19987476883713,5.3869503340807
7.06024623867392,6.66250067073626,6.21010226958705,5.39554569935777
7.07241011973883,6.67365095067058,6.22034437556529,5.40415261153129
7.08459679756859,6.68481756224183,6.23060111113916,5.41277108872519
7.09680631870882,6.69600053333983,6.24087250072328,5.42140114909698
7.10903872980819,6.70719989190881,6.25115856877906,5.43004281083705
7.12129407761881,6.71841566594734,6.26145933981445,5.43869609216848
7.13357240899609,6.72964788350913,6.27177483838489,5.44736101134789
7.1458737709001,6.74089657270265,6.28210508909271,5.45603758666479
7.15819821039396,6.75216176169117,6.29245011658739,5.46472583644194
7.17054577464655,6.76344347869313,6.30280994556569,5.47342577903516
7.18291651092963,6.77474175198259,6.31318460077225,5.48213743283435
7.1953104666216,6.78605660988843,6.32357410699864,5.49086081626198
7.2077276892043,6.7973880807956,6.33397848908471,5.49959594777492
7.22016822626639,6.80873619314387,6.34439777191722,5.50834284586255
7.23263212550088,6.82010097542948,6.35483198043156,5.51710152904889
7.24511943470744,6.8314824562043,6.36528113961081,5.5258720158913
7.25763020179146,6.8428806640758,6.37574527448574,5.53465432498061
7.27016447476561,6.85429562770782,6.3862244101355,5.54344847494162
7.2827223017478,6.86572737582068,6.39671857168786,5.55225448443358
7.29530373096332,6.8771759371905,6.40722778431834,5.56107237214909
7.30790881074502,6.88864134065023,6.41775207325131,5.56990215681511
7.32053758953317,6.90012361508931,6.42829146375959,5.57874385719262
7.33319011587463,6.91162278945376,6.43884598116459,5.58759749207688
7.34586643842565,6.92313889274648,6.44941565083649,5.59646308029718
7.3585666059495,6.93467195402749,6.46000049819454,5.60534064071752
7.37129066731836,6.94622200241383,6.47060054870694,5.61423019223619
7.38403867151274,6.95778906707949,6.48121582789068,5.62313175378573
7.39681066762288,6.96937317725592,6.4918463613121,5.63204534433325
7.40960670484689,6.9809743622323,6.50249217458715,5.64097098288099
7.4224268324939,6.99259265135508,6.51315329338079,5.64990868846529
7.4352710999813,7.00422807402835,6.52382974340753,5.65885848015744
7.44813955683769,7.0158806597142,6.53452155043158,5.66782037706352
7.46103225270098,7.02755043793287,6.54522874026716,5.6767943983249
7.4739492373203,7.03923743826207,6.55595133877759,5.68578056311713
7.48689056055474,7.05094169033835,6.56668937187689,5.69477889065165
7.49985627237579,7.06266322385631,6.57744286552871,5.70378940017443
7.51284642286455,7.07440206856893,6.5882118457469,5.7128121109669
7.52586106221449,7.08615825428805,6.59899633859578,5.72184704234587
7.53890024073159,7.09793181088411,6.60979637018985,5.73089421366318
7.55196400883311,7.10972276828608,6.62061196669389,5.739953644306
7.56505241704829,7.12153115648249,6.63144315432379,5.74902535369759
7.57816551602028,7.13335700552051,6.64228995934567,5.75810936129606
7.59130335650422,7.14520034550694,6.65315240807685,5.76720568659573
7.60446598936844,7.15706120660752,6.66403052688515,5.77631434912617
7.61765346559508,7.16893961904777,6.67492434218972,5.78543536845297
7.63086583627991,7.18083561311278,6.68583388046074,5.79456876417752
7.64410315263322,7.19274921914739,6.69675916821961,5.80371455593699
7.65736546597818,7.20468046755623,6.7077002320391,5.81287276340478
7.67065282775348,7.21662938880417,6.71865709854359,5.82204340629032
7.68396528951315,7.22859601341609,6.72962979440885,5.83122650433899
7.69730290292508,7.24058037197702,6.74061834636232,5.84042207733248
7.71066571977353,7.25258249513263,6.75162278118336,5.84963014508879
7.72405379195747,7.26460241358934,6.76264312570355,5.8588507274627
7.73746717149298,7.2766401581135,6.77367940680563,5.86808384434442
7.75090591051123,7.28869575953302,6.78473165142532,5.87732951566166
7.7643700612608,7.30076924873658,6.79579988655034,5.88658776137836
7.77785967610634,7.31286065667362,6.80688413922051,5.89585860149492
7.79137480752962,7.32497001435519,6.8179844365285,5.90514205604891
7.80491550813023,7.33709735285363,6.8291008056195,5.9144381451145
7.81848183062453,7.34924270330234,6.84023327369101,5.92374688880255
7.83207382784839,7.36140609689706,6.85138186799398,5.93306830726124
7.84569155275378,7.37358756489466,6.86254661583178,5.94240242067563
7.85933505841254,7.38578713861419,6.87372754456105,5.95174924926787
7.8730043980146,7.39800484943691,6.88492468159183,5.96110881329766
7.88669962486931,7.4102407288057,6.8961380543868,5.97048113306132
7.900420792405,7.4224948082262,6.9073676904626,5.97986622889307
7.91416795417044,7.43476711926643,6.91861361738918,5.9892641211643
7.92794116383274,7.4470576935568,6.9298758627901,5.9986748302841
7.94174047518044,7.45936656279059,6.94115445434271,6.00809837669899
7.95556594212233,7.47169375872402,6.95244941977832,6.01753478089331
7.96941761868741,7.48403931317601,6.96376078688195,6.02698406338895
7.98329555902655,7.49640325802876,6.97508858349281,6.03644624474561
7.99719981741189,7.50878562522789,6.98643283750449,6.04592134556106
8.01113044823593,7.52118644678219,6.99779357686475,6.05540938647106
8.0250875060144,7.53360575476414,7.00917082957584,6.06491038814929
8.03907104538489,7.54604358130992,7.02056462369462,6.07442437130767
8.05308112110759,7.55849995861958,7.03197498733266,6.08395135669634
8.06711778806514,7.57097491895683,7.04340194865603,6.09349136510349
8.08118110126381,7.58346849464977,7.054845535886,6.10304441735587
8.09527111583274,7.59598071809081,7.06630577729895,6.11261053431884
8.10938788702558,7.60851162173661,7.07778270122621,6.12218973689598
8.12353147021831,7.62106123810839,7.08927633605455,6.13178204602983
8.13770192091319,7.63362959979196,7.10078671022589,6.14138748270114
8.15189929473598,7.64621673943831,7.11231385223813,6.15100606793001
8.16612364743733,7.65882268976283,7.12385779064422,6.16063782277484
8.18037503489386,7.67144748354635,7.13541855405315,6.17028276833309
8.1946535131063,7.68409115363531,7.14699617113028,6.17994092574193
8.20895913820231,7.69675373294073,7.15859067059603,6.18961231617653
8.22329196643584,7.70943525443968,7.17020208122748,6.19929696085173
8.23765205418629,7.72213575117491,7.181830431858,6.20899488102181
8.25203945796016,7.73485525625514,7.19347575137746,6.21870609798044
8.26645423439109,7.74759380285449,7.20513806873162,6.22843063306013
8.28089644024018,7.76035142421368,7.21681741292331,6.23816850763328
8.29536613239561,7.7731281536397,7.2285138130122,6.24791974311207
8.30986336787439,7.78592402450589,7.24022729811461,6.25768436094802
8.3243882038208,7.79873907025181,7.25195789740366,6.26746238263231
8.33894069750827,7.81157332438422,7.26370564010996,6.27725382969628
8.35352090633915,7.82442682047664,7.27547055552129,6.2870587237111
8.36812888784458,7.83729959216919,7.28725267298242,6.29687708628759
8.38276469968557,7.85019167316956,7.29905202189596,6.30670893907701
8.39742839965258,7.86310309725284,7.3108686317223,6.31655430377093
8.41212004566606,7.87603389826113,7.32270253197909,6.32641320210076
8.42683969577765,7.88898411010435,7.33455375224203,6.3362856558383
8.44158740816933,7.90195376676037,7.34642232214504,6.34617168679603
8.45636324115388,7.91494290227445,7.35830827137966,6.35607131682652
8.47116725317545,7.92795155076045,7.37021162969621,6.36598456782341
8.4859995028111,7.94097974640013,7.38213242690301,6.37591146172049
8.50086004876754,7.95402752344366,7.39407069286709,6.38585202049282
8.51574894988629,7.96709491620962,7.40602645751383,6.39580626615572
8.53066626513965,7.98018195908554,7.41799975082781,6.40577422076609
8.54561205363414,7.9932886865274,7.42999060285201,6.41575590642123
8.56058637460962,8.00641513306039,7.44199904368869,6.42575134525975
8.57558928743791,8.01956133327866,7.45402510349922,6.43576055946164
8.59062085162684,8.03272732184567,7.46606881250409,6.44578357124775
8.60568112681762,8.0459131334944,7.4781302009834,6.4558204028806
8.62077017278531,8.05911880302724,7.49020929927662,6.46587107666408
8.63588804944128,8.07234436531634,7.50230613778285,6.47593561494338
8.65103481683191,8.08558985530389,7.5144207469611,6.48601404010548
8.66621053513727,8.09885530800202,7.52655315733038,6.49610637457935
8.68141526467618,8.11214075849284,7.53870339946931,6.50621264083492
8.69664906590193,8.12544624192931,7.5508715040173,6.51633286138488
8.71191199940467,8.13877179353426,7.56305750167344,6.52646705878315
8.72720412591128,8.15211744860177,7.57526142319784,6.53661525562631
8.74252550628674,8.16548324249629,7.58748329941068,6.54677747455246
8.75787620153228,8.17886921065369,7.59972316119337,6.55695373824258
8.7732562727885,8.19227538858061,7.61198103948773,6.56714406941935
8.78866578133288,8.20570181185493,7.62425696529654,6.577348490848
8.80410478858222,8.21914851612629,7.636550969684,6.58756702533645
8.81957335609229,8.23261553711586,7.6488630837754,6.59779969573504
8.83507154555723,8.24610291061636,7.66119333875729,6.60804652493676
8.85059941881178,8.25961067249265,7.67354176587786,6.61830753587734
8.86615703783004,8.27313885868179,7.68590839644709,6.62858275153555
8.88174446472667,8.28668750519254,7.69829326183617,6.6388721949325
8.89736176175615,8.30025664810679,7.71069639347896,6.64917588913317
8.91300899131542,8.31384632357859,7.72311782287086,6.65949385724491
8.92868621594075,8.32745656783467,7.73555758156956,6.66982612241865
8.94439349831196,8.34108741717471,7.74801570119496,6.68017270784822
8.96013090124951,8.35473890797184,7.76049221342991,6.69053363677151
8.97589848771664,8.36841107667163,7.77298715001907,6.700908932469
8.99169632081863,8.38210395979383,7.78550054277065,6.71129861826564
9.0075244638049,8.39581759393124,7.79803242355512,6.72170271752928
9.02338298006771,8.40955201575065,7.81058282430634,6.73212125367194
9.03927193314228,8.42330726199241,7.82315177702101,6.74255425014924
9.05519138670903,8.43708336947107,7.83573931375921,6.7530017304607
9.07114140459213,8.45088037507547,7.84834546664457,6.76346371815005
9.08712205076074,8.46469831576892,7.86097026786435,6.77394023680516
9.10313338932873,8.47853722858875,7.87361374966906,6.7844313100577
9.11917548455605,8.49239715064747,7.88627594437345,6.79493696158391
9.13524840084773,8.50627811913253,7.8989568843564,6.80545721510472
9.15135220275567,8.52018017130574,7.91165660206017,6.81599209438464
9.1674869549774,8.53410334450495,7.92437512999219,6.8265416232338
9.18365272235855,8.54804767614296,7.9371125007238,6.83710582550633
9.19984956989076,8.56201320370793,7.94986874689078,6.84768472510114
9.21607756271398,8.57599996476408,7.96264390119389,6.85827834596225
9.23233676611576,8.59000799695134,7.97543799639861,6.86888671207849
9.24862724553251,8.60403733798589,7.98825106533553,6.87950984748381
9.26494906654871,8.61808802565957,8.00108314089984,6.89014777625688
9.28130229489785,8.63216009784118,8.0139342560526,6.90080052252218
9.2976869964631,8.6462535924759,8.02680444382002,6.91146811044924
9.31410323727734,8.66036854758579,8.03969373729409,6.92215056425321
9.33055108352349,8.67450500126923,8.05260216963183,6.93284790819414
9.34703060153553,8.68866299170216,8.06552977405661,6.94356016657809
9.36354185779707,8.70284255713797,8.07847658385803,6.95428736375727
9.38008491894393,8.71704373590676,8.09144263239108,6.96502952412878
9.39665985176307,8.73126656641682,8.10442795307762,6.97578667213631
9.41326672319422,8.74551108715401,8.11743257940569,6.98655883226915
9.42990560032794,8.75977733668196,8.13045654492983,6.99734602906286
9.44657655040844,8.77406535364271,8.14349988327155,7.00814828709927
9.46327964083372,8.78837517675642,8.15656262811894,7.01896563100617
9.48001493915356,8.80270684482158,8.16964481322713,7.02979808545793
9.49678251307286,8.81706039671545,8.18274647241844,7.04064567517529
9.51358243044995,8.83143587139443,8.19586763958285,7.05150842492602
9.53041475929815,8.84583330789318,8.20900834867705,7.06238635952375
9.54727956778625,8.86025274532589,8.22216863372564,7.07327950382914
9.56417692423647,8.87469422288651,8.23534852882153,7.08418788275053
9.58110689712938,8.88915777984772,8.24854806812455,7.09511152124187
9.5980695550995,8.90364345556275,8.26176728586354,7.10605044430546
9.61506496693907,8.91815128946368,8.27500621633447,7.11700467698951
9.63209320159593,8.9326813210636,8.28826489390267,7.12797424439067
9.64915432817683,8.94723358995544,8.30154335300145,7.13895917165222
9.66624841594444,8.96180813581233,8.3148416281327,7.14995948396502
9.68337553432111,8.97640499838822,8.32815975386719,7.1609752065674
9.700535752886,8.99102421751815,8.34149776484504,7.17200636474595
9.7177291413781,9.00566583311729,8.35485569577465,7.183052983834
9.73495576969471,9.02032988518283,8.36823358143454,7.19411508921378
9.7522157078939,9.03501641379282,8.38163145667211,7.20519270631477
9.76950902619266,9.04972545910664,8.39504935640426,7.21628586061456
9.78683579496843,9.06445706136579,8.40848731561798,7.2273945776393
9.80419608475974,9.0792112608934,8.4219453693699,7.23851888296311
9.82158996626653,9.09398809809455,8.43542355278653,7.24965880220826
9.83901751034896,9.10878761345715,8.44892190106524,7.26081436104641
9.85647878803053,9.12360984755045,8.46244044947258,7.27198558519636
9.87397387049615,9.13845484102724,8.47597923334654,7.28317250042673
9.89150282909399,9.15332263462292,8.48953828809558,7.2943751325546
9.90906573533493,9.16821326915533,8.50311764919842,7.30559350744547
9.92666266089358,9.18312678552605,8.51671735220529,7.31682765101435
9.944293677608,9.19806322472013,8.53033743273772,7.32807758922554
9.96195885748116,9.21302262780535,8.54397792648763,7.33934334809158
9.97965827268043,9.22800503593391,8.5576388692191,7.35062495367509
9.99739199553905,9.24301049034179,8.57132029676759,7.36192243208773
10.0151600985537,9.25803903234892,8.58502224504032,7.37323580949099
10.0329626543889,9.27309070335963,8.59874475001637,7.38456511209564
10.0507997358759,9.28816554486266,8.6124878477468,7.395910366162
10.0686714160103,9.30326359843144,8.62625157435508,7.40727159800073
10.0865777679569,9.31838490572424,8.64003596603687,7.41864883397192
10.104518865047,9.33352950848455,8.65384105906064,7.43004210048611
10.1224947807812,9.34869744854094,8.6676668897673,7.44145142400349
10.1405055888263,9.36388876780731,8.68151349457064,7.45287683103481
10.1585513630201,9.37910350828328,8.69538090995749,7.46431834814086
10.176632177368,9.39434171205436,8.70926917248797,7.47577600193318
10.1947481060462,9.40960342129225,8.72317831879568,7.48724981907388
10.2128992233995,9.4248886782543,8.73710838558726,7.49873982627539
10.2310856039448,9.44019752528463,8.7510594096433,7.51024605030095
10.2493073223689,9.45553000481417,8.7650314278185,7.52176851796514
10.2675644535296,9.47088615936001,8.77902447704095,7.53330725613284
10.2858570724571,9.48626603152678,8.7930385943134,7.54486229172052
10.3041852543539,9.50166966400615,8.8070738167128,7.55643365169561
10.3225490745938,9.51709709957695,8.82113018139045,7.5680213630769
10.3409486087249,9.53254838110572,8.83520772557235,7.57962545293442
10.3593839324684,9.54802355154679,8.84930648655938,7.59124594838986
10.3778551217189,9.56352265394274,8.86342650172771,7.60288287661684
10.3963622525448,9.57904573142375,8.87756780852812,7.61453626484025
10.414905401191,9.59459282720851,8.89173044448676,7.62620614033662
10.4334846440753,9.61016398460473,8.90591444720587,7.63789253043531
10.4521000577932,9.62575924700845,8.92011985436275,7.64959546251688
10.4707517191138,9.64137865790466,8.93434670371068,7.66131496401452
10.4894397049846,9.65702226086765,8.94859503307895,7.67305106241344
10.5081640925293,9.67269009956122,8.96286488037316,7.68480378525147
10.5269249590483,9.68838221773831,8.97715628357491,7.69657316011873
10.5457223820203,9.704098659242,8.9914692807426,7.7083592146581
10.5645564391022,9.7198394680054,9.00580391001134,7.72016197656527
10.5834272081285,9.73560468805139,9.02016020959278,7.73198147358857
10.6023347671144,9.75139436349347,9.03453821777568,7.74381773352917
10.6212791942534,9.76720853853595,9.04893797292631,7.75567078424176
10.6402605679189,9.78304725747333,9.06335951348769,7.76754065363361
10.6592789666649,9.79891056469159,9.07780287798083,7.77942736966567
10.6783344692267,9.81479850466795,9.09226810500447,7.79133096035228
10.6974271545194,9.83071112197061,9.10675523323487,7.80325145376114
10.7165571016416,9.84664846125961,9.12126430142645,7.81518887801343
10.7357243898725,9.86261056728691,9.13579534841208,7.82714326128445
10.7549290986747,9.8785974848964,9.15034841310283,7.83911463180313
10.7741713076936,9.89460925902443,9.16492353448862,7.85110301785265
10.7934510967576,9.91064593469915,9.17952075163747,7.86310844776962
10.8127685458807,9.92670755704177,9.19414010369665,7.87513094994507
10.832123735259,9.94279417126678,9.20878162989306,7.88717055282507
10.8515167452746,9.95890582268087,9.22344536953195,7.89922728490911
10.8709476564948,9.97504255668465,9.23813136199865,7.91130117475182
10.8904165496735,9.99120441877203,9.25283964675788,7.92339225096216
10.9099235057489,10.0073914545304,9.26757026335403,7.93550054220397
10.9294686058472,10.0236037096414,9.28232325141177,7.94762607719612
10.9490519312815,10.039841229881,9.297098650636,7.95976888471255
10.9686735635525,10.0561040611185,9.31189650081122,7.97192899358161
10.9883335843485,10.0723922493188,9.32671684180328,7.98410643268775
11.008032075547,10.0887058405412,9.3415597135583,7.9963012309703
11.027769119214,10.1050448809398,9.35642515610343,8.00851341742425
11.0475447976054,10.1214094167644,9.37131320954681,8.02074302110004
11.0673591931657,10.1377994943595,9.38622391407779,8.03299007110401
11.0872123885319,10.1542151601656,9.40115730996687,8.04525459659772
11.1071044665302,10.1706564607194,9.41611343756693,8.05753662679972
11.1270355101781,10.1871234426529,9.43109233731173,8.06983619098369
11.1470056026858,10.203616152695,9.44609404971755,8.08215331847996
11.167014827456,10.2201346376708,9.46111861538256,8.09448803867484
11.1870632680822,10.2366789445022,9.47616607498732,8.10684038101139
11.2071510083535,10.2532491202079,9.49123646929486,8.11921037498886
11.2272781322513,10.2698452119042,9.50632983915122,8.13159805016364
11.2474447239508,10.286467266804,9.5214462254847,8.14400343614833
11.2676508678232,10.3031153322185,9.53658566930716,8.15642656261277
11.2878966484345,10.3197894555564,9.55174821171352,8.16886745928363
11.3081821505446,10.3364896843245,9.56693389388223,8.18132615594505
11.3285074591119,10.3532160661278,9.58214275707518,8.19380268243799
11.3488726592902,10.3699686486699,9.59737484263822,8.20629706866099
11.36927783643,10.3867474797531,9.61263019200142,8.21880934457047
11.38972307608,10.4035526072784,9.62790884667836,8.23133954017966
11.4102084639869,10.4203840792461,9.64321084826751,8.24388768556008
11.4307340860959,10.437241943756,9.6585362384518,8.25645381084102
11.4513000285509,10.4541262490075,9.67388505899911,8.26903794621002
11.4719063776952,10.4710370432996,9.68925735176169,8.28164012191219
11.492553220073,10.4879743750314,9.70465315867731,8.29426036825111
11.513240642428,10.5049382927028,9.72007252176937,8.30689871558922
11.5339687317055,10.5219288449131,9.73551548314579,8.31955519434634
11.5547375750517,10.5389460803635,9.75098208500124,8.33222983500209
11.5755472598164,10.5559900478557,9.76647236961571,8.34492266809398
11.5963978735492,10.5730607962924,9.78198637935532,8.35763372421881
11.6172895040046,10.590158374678,9.79752415667266,8.37036303403231
11.6382222391406,10.6072828321185,9.81308574410657,8.3831106282491
11.6591961671186,10.6244342178219,9.82867118428287,8.39587653764346
11.6802113763044,10.6416125810979,9.84428051991361,8.40866079304837
11.7012679552695,10.6588179713592,9.85991379379872,8.4214634253571
11.7223659927895,10.6760504381202,9.87557104882445,8.43428446552176
11.7435055778487,10.6933100309992,9.8912523279654,8.44712394455476
11.7646867996348,10.7105967997167,9.90695767428313,8.45998189352813
11.7859097475443,10.7279107940969,9.92268713092742,8.47285834357407
11.8071745111815,10.7452520640675,9.938440741136,8.48575332588479
11.828481180358,10.7626206596595,9.95421854823434,8.49866687171232
11.8498298450935,10.7800166310087,9.9700205956372,8.51159901237008
11.8712205956185,10.7974400283547,9.98584692684747,8.52454977923125
11.8926535223717,10.8148909020412,10.0016975854565,8.53751920372953
11.9141287160027,10.832369302517,10.0175726151452,8.55050731735966
11.9356462673712,10.8498752803363,10.033472059684,8.56351415167778
11.9572062675483,10.8674088861573,10.0493959629316,8.57653973829999
11.9788088078168,10.8849701707448,10.0653443688373,8.58958410890441
12.0004539796726,10.9025591849688,10.08131732144,8.60264729523008
12.0221418748225,10.9201759798048,10.0973148648684,8.61572932907747
12.0438725851882,10.937820606335,10.1133370433415,8.62883024230856
12.0656462029043,10.955493115748,10.1293839011689,8.6419500668474
12.0874628203207,10.9731935593386,10.1454554827506,8.65508883467919
12.1093225300016,10.9909219885089,10.1615518325778,8.66824657785171
12.1312254247261,11.0086784547677,10.177672995232,8.68142332847426
12.15317159749,11.0264630097316,10.1938190153866,8.69461911871877
12.1751611415058,11.0442757051245,10.2099899378064,8.7078339808193
12.197194150202,11.062116592778,10.2261858073472,8.7210679470723
12.2192707172255,11.0799857246322,10.2424066689575,8.73432104983704
12.2413909364416,11.0978831527355,10.2586525676775,8.74759332153543
12.2635549019326,11.1158089292445,10.2749235486393,8.76088479465224
12.2857627080019,11.133763106425,10.2912196570681,8.7741955017352
12.3080144491715,11.151745736652,10.3075409382815,8.78752547539555
12.3303102201846,11.1697568724089,10.3238874376896,8.80087474830675
12.3526501160036,11.1877965662901,10.3402592007963,8.81424335320711
12.375034231814,11.2058648709987,10.3566562731984,8.82763132289745
12.3974626630229,11.2239618393486,10.3730787005863,8.84103869024273
12.4199355052587,11.2420875242633,10.389526528744,8.85446548817141
12.4424528543739,11.2602419787776,10.4059998035495,8.86791174967616
12.4650148064448,11.2784252560367,10.422498570975,8.88137750781356
12.4876214577709,11.2966374092973,10.4390228770873,8.89486279570486
12.5102729048772,11.3148784919268,10.4555727680469,8.90836764653474
12.5329692445133,11.3331485574046,10.4721482901101,8.92189209355329
12.5557105736554,11.3514476593223,10.4887494896278,8.93543617007494
12.5784969895049,11.3697758513828,10.5053764130458,8.94899990947875
12.6013285894913,11.388133187402,10.5220291069057,8.96258334520876
12.6242054712714,11.4065197213083,10.5387076178449,8.97618651077427
12.6471277327295,11.4249355071425,10.5554119925958,8.98980943974924
12.6700954719789,11.4433805990593,10.5721422779878,9.00345216577358
12.6931087873628,11.4618550513263,10.5888985209462,9.01711472255232
12.7161677774522,11.4803589183248,10.6056807684927,9.03079714385617
12.739272541051,11.4988922545499,10.6224890677457,9.04449946352134
12.7624231771916,11.5174551146115,10.6393234659211,9.0582217154507
12.7856197851401,11.5360475532333,10.6561840103312,9.07196393361234
12.8088624643932,11.5546696252536,10.6730707483858,9.08572615204055
12.8321513146805,11.5733213856262,10.6899837275926,9.09950840483651
12.8554864359651,11.5920028894198,10.7069229955571,9.11331072616745
12.8788679284444,11.6107141918187,10.7238885999827,9.12713315026733
12.9022958925489,11.6294553481227,10.7408805886707,9.14097571143654
12.9257704289454,11.6482264137479,10.7578990095213,9.15483844404267
12.9492916385356,11.6670274442267,10.7749439105337,9.16872138252048
12.9728596224568,11.6858584952077,10.7920153398051,9.18262456137143
12.9964744820842,11.7047196224565,10.8091133455325,9.19654801516464
13.0201363190302,11.7236108818561,10.8262379760122,9.21049177853653
13.0438452351439,11.7425323294062,10.8433892796398,9.22445588619114
13.0676013325148,11.7614840212245,10.8605673049108,9.23844037290004
13.0914047134698,11.7804660135468,10.8777721004211,9.25244527350339
13.1152554805758,11.7994783627266,10.8950037148665,9.26647062290869
13.1391537366415,11.8185211252358,10.9122621970429,9.28051645609141
13.1630995847149,11.8375943576658,10.929547595848,9.29458280809644
13.1870931280853,11.8566981167255,10.9468599602791,9.30866971403586
13.2111344702864,11.8758324592448,10.964199339436,9.32277720909139
13.2352237150916,11.8949974421717,10.9815657825188,9.33690532851288
13.2593609665198,11.9141931225745,10.9989593388297,9.35105410761921
13.2835463288331,11.9334195576419,11.016380057773,9.36522358179871
13.3077799065383,11.9526768046821,11.0338279888542,9.37941378650796
13.3320618043862,11.9719649211248,11.0513031816822,9.39362475727425
13.3563921273756,11.9912839645202,11.0688056859677,9.40785652969327
13.3807709807496,12.0106339925393,11.0863355515243,9.42210913943066
13.4051984699994,12.030015062975,11.1038928282686,9.43638262222201
13.4296747008635,12.0494272337422,11.1214775662211,9.45067701387306
13.4541997793285,12.0688705628769,11.1390898155043,9.46499235025885
13.4787738116302,12.088345108538,11.1567296263458,9.47932866732536
13.5033969042535,12.1078509290073,11.1743970490767,9.49368600108916
13.5280691639336,12.1273880826882,11.1920921341318,9.50806438763635
13.5527906976566,12.1469566281084,11.2098149320507,9.52246386312458
13.5775616126592,12.1665566239186,11.2275654934778,9.53688446378228
13.6023820164307,12.1861881288932,11.2453438691621,9.55132622590871
13.6272520167134,12.2058512019307,11.2631501099581,9.56578918587437
13.6521717215017,12.2255459020533,11.2809842668247,9.58027338012065
13.6771412390443,12.2452722884083,11.2988463908274,9.5947788451611
13.7021606778453,12.265030420268,11.3167365331372,9.60930561758042
13.7272301466625,12.2848203570289,11.3346547450308,9.62385373403502
13.7523497545105,12.3046421582138,11.3526010778917,9.63842323125344
13.77751961066,12.3244958834711,11.3705755832099,9.65301414603658
13.8027398246387,12.3443815925742,11.3885783125815,9.66762651525653
13.8280105062317,12.3642993454241,11.4066093177106,9.68226037585901
13.8533317654833,12.3842492020477,11.4246686504082,9.69691576486169
