i,Sp,S0,branch
3.86467928784727,0.027834666425936,0.0376560379022617,concave
3.87535193338214,0.0280193611163043,0.0378940227452583,concave
3.88604613968069,0.0282048620173564,0.0381329620492313,concave
3.89676193395709,0.0283911701640716,0.0383728565503154,concave
3.90749934343788,0.0285782865820498,0.038613706972583,concave
3.91825839536191,0.0287662122875001,0.0388555140280456,concave
3.9290391169804,0.0289549482872312,0.0390982784166578,concave
3.93984153555689,0.029144495578642,0.0393420008263224,concave
3.95066567836723,0.029334855149711,0.0395866819328927,concave
3.9615115726996,0.0295260279789897,0.0398323224001804,concave
3.97237924585447,0.0297180150355907,0.0400789228799569,concave
3.9832687251446,0.0299108172791813,0.0403264840119611,concave
3.99418003789504,0.0301044356599753,0.0405750064239052,concave
4.00511321144312,0.030298871118724,0.0408244907314795,concave
4.01606827313844,0.0304941245867112,0.0410749375383616,concave
4.02704525034285,0.0306901969857432,0.0413263474362205,concave
4.03804417043045,0.030887089228144,0.0415787210047255,concave
4.04906506078758,0.0310848022167482,0.0418320588115539,concave
4.06010794881283,0.031283336844896,0.0420863614123998,concave
4.071172861917,0.0314826939964247,0.0423416293509799,concave
4.08225982752309,0.0316828745456659,0.0425978631590448,concave
4.09336887306633,0.0318838793574399,0.0428550633563883,concave
4.10450002599415,0.0320857092870492,0.0431132304508546,concave
4.11565331376614,0.0322883651802764,0.0433723649383513,concave
4.12682876385411,0.032491847873378,0.0436324673028564,concave
4.13802640374201,0.0326961581930818,0.0438935380164321,concave
4.14924626092596,0.0329012969565821,0.0441555775392323,concave
4.16048836291424,0.033107264971538,0.0444185863195172,concave
4.17175273722727,0.0333140630360694,0.0446825647936631,concave
4.18303941139761,0.0335216919387543,0.0449475133861742,concave
4.19434841296995,0.0337301524586272,0.0452134325096958,concave
4.20567976950109,0.0339394453651764,0.0454803225650265,concave
4.21703350855995,0.034149571418343,0.0457481839411315,concave
4.22840965772754,0.0343605313685182,0.0460170170151548,concave
4.23980824459697,0.0345723259565437,0.0462868221524343,concave
4.25122929677344,0.0347849559137097,0.0465575997065145,concave
4.26267284187423,0.0349984219617556,0.0468293500191624,concave
4.27413890752865,0.0352127248128681,0.0471020734203795,concave
4.28562752137812,0.0354278651696832,0.0473757702284198,concave
4.29713871107606,0.0356438437252847,0.047650440749802,concave
4.30867250428799,0.0358606611632071,0.0479260852793287,concave
4.3202289286914,0.0360783181574337,0.0482027041000977,concave
4.33180801197583,0.0362968153723999,0.0484802974835215,concave
4.34340978184284,0.036516153462995,0.0487588656893436,concave
4.35503426600599,0.0367363330745619,0.049038408965653,concave
4.36668149219085,0.0369573548429021,0.0493189275489048,concave
4.37835148813494,0.0371792193942748,0.0496004216639332,concave
4.3900442815878,0.0374019273454022,0.0498828915239729,concave
4.40175990031093,0.037625479303472,0.0501663373306762,concave
4.41349837207779,0.037849875866139,0.0504507592741293,concave
4.42525972467379,0.038075117621531,0.0507361575328739,concave
4.43704398589628,0.03830120514825,0.0510225322739229,concave
4.44885118355456,0.0385281390153786,0.0513098836527821,concave
4.46068134546985,0.0387559197824831,0.0515982118134683,concave
4.47253449947531,0.0389845479996183,0.0518875168885298,concave
4.48441067341597,0.0392140242073319,0.0521777989990645,concave
4.49630989514878,0.0394443489366708,0.052469058254743,concave
4.50823219254259,0.0396755227091852,0.052761294753826,concave
4.52017759347815,0.0399075460369357,0.0530545085831887,concave
4.53214612584804,0.0401404194224975,0.053348699818338,concave
4.54413781755675,0.0403741433589682,0.053643868523437,concave
4.5561526965206,0.0406087183299734,0.0539400147513246,concave
4.56819079066777,0.0408441448096725,0.0542371385435372,concave
4.58025212793828,0.0410804232627679,0.0545352399303327,concave
4.592336736284,0.0413175541445112,0.0548343189307122,concave
4.60444464366859,0.0415555379007096,0.0551343755524409,concave
4.61657587806755,0.0417943749677345,0.0554354097920725,concave
4.62873046746818,0.0420340657725301,0.0557374216349725,concave
4.64090843986957,0.0422746107326208,0.056040411055341,concave
4.6531098232826,0.0425160102561194,0.056344378016236,concave
4.66533464572995,0.0427582647417371,0.0566493224695987,concave
